gender,country,city,age,brand,department,category,target
F,Brasil,Prudentópolis,13.0,G by GUESS,Women,Fashion Hoodies & Sweatshirts,0
M,United States,Greater Landover,13.0,Flexfit,Men,Accessories,1
F,United States,Raleigh,52.0,Mommy Paradise;American Apparel;Autumn Cashmere,Women;Women;Women,Maternity;Skirts;Sweaters,0
M,South Korea,Seoul,19.0,Altamont,Men,Pants,0
M,China,Maoming,50.0,Wrightsock;Dockers;Jockey;O'Neill;ANSAI;Arc'teryx,Men;Men;Men;Men;Men;Men,Socks;Pants;Underwear;Swim;Outerwear & Coats;Outerwear & Coats,0
F,United States,Picnic Point-North Lynnwood,65.0,AJs,Women,Socks & Hosiery,0
M,Brasil,Rio de Janeiro,14.0,Perry Ellis;Columbia;Fuzzdandy,Men;Men;Men,Pants;Outerwear & Coats;Sweaters,0
F,Spain,Valencia,63.0,Hot from Hollywood;A. Byer;Eddie Bauer;Miraclesuit;Karen Kane,Women;Women;Women;Women;Women,Dresses;Dresses;Sweaters;Swim;Skirts,0
M,China,Changzhou,69.0,Hot Topic;Tokyo Five Brand,Men;Men,Fashion Hoodies & Sweatshirts;Pants,0
M,China,Tianjin,60.0,Andrew Christian,Men,Swim,1
F,Brasil,null,48.0,Coquette;Only Hearts;Levi's,Women;Women;Women,Intimates;Intimates;Jeans,0
M,China,Linxia Hui Autonomous Prefecture,64.0,Lacoste;Columbia;Indera;Oak Hill;Hot Chillys;DKNY;Haggar,Men;Men;Men;Men;Men;Men;Men,Fashion Hoodies & Sweatshirts;Accessories;Underwear;Sweaters;Active;Suits & Sport Coats;Pants,0
F,Brasil,São Paulo,30.0,American Apparel;Stella Elyse,Women;Women,Shorts;Leggings,0
F,Germany,Kempen,47.0,eVogues Apparel;Rebecca Taylor,Women;Women,Plus;Dresses,0
F,United States,Chillicothe,59.0,Ozone;Flexees;Anne Klein,Women;Women;Women,Socks & Hosiery;Intimates;Dresses,0
F,China,Changzhou,33.0,LOTUSTRADERS;American Apparel;Cluny,Women;Women;Women,Blazers & Jackets;Intimates;Dresses,0
F,United States,Los Angeles,47.0,Stockings and Romance,Women,Intimates,0
M,China,Xiamen,16.0,HUGO BOSS;Ariat,Men;Men,Socks;Jeans,1
F,China,Taiyuan,17.0,Seafolly;Blue Sky Swimwear,Women;Women,Swim;Swim,0
M,United States,Las Vegas,36.0,Ray-Ban,Men,Accessories,0
M,Brasil,Itapipoca,21.0,C-IN2;Calvin Klein,Men;Men,Underwear;Sweaters,0
F,France,Paris,45.0,Krazy;Barefoot Dreams;MANGO;Lucky Brand;Joe's Jeans;Port Authority,Women;Women;Women;Women;Women;Women,Jumpsuits & Rompers;Sleep & Lounge;Pants & Capris;Sweaters;Jeans;Plus,0
M,South Korea,Seoul,68.0,Jerzees,Men,Active,0
F,Brasil,Macaé,22.0,Walls,Women,Tops & Tees,0
F,Brasil,São Pedro da Aldeia,43.0,Flexees,Women,Intimates,0
F,Brasil,Américo Brasiliense,26.0,Speedo,Women,Swim,0
M,Spain,Pamplona,38.0,Billabong;Metal Mulisha,Men;Men,Fashion Hoodies & Sweatshirts;Fashion Hoodies & Sweatshirts,0
M,Belgium,Charleroi,43.0,Sport-Tek,Men,Active,1
M,France,Montélimar,30.0,HoodieBuddie;The North Face;Columbia;Calvin Klein;Dockers,Men;Men;Men;Men;Men,Fashion Hoodies & Sweatshirts;Accessories;Outerwear & Coats;Sweaters;Socks,0
F,Japan,Tokyo,42.0,Lee,Women,Jeans,0
F,United States,Sugar Land,23.0,Sock It To Me,Women,Socks & Hosiery,0
M,United States,Cape Coral,60.0,Haggar;Dockers,Men;Men,Shorts;Shorts,1
F,China,Dongying,27.0,Motherhood Maternity,Women,Maternity,0
F,China,Taizhou,40.0,Speedo;Sock It To Me;Sanctuary,Women;Women;Women,Swim;Socks & Hosiery;Pants & Capris,0
F,United Kingdom,Rothley,61.0,Olga;Allegra K;7 For All Mankind,Women;Women;Women,Intimates;Fashion Hoodies & Sweatshirts;Jeans,0
M,China,Shenzhen,56.0,Bundle Monster,Men,Accessories,1
M,Australia,Sawyers Gully,47.0,Jerzees;Tommy Hilfiger;Kenneth Cole New York,Men;Men;Men,Active;Accessories;Pants,0
F,United States,Houston,49.0,The Posh Contessa,Women,Intimates,0
M,Brasil,Duque de Caxias,12.0,Generra,Men,Sweaters,0
M,Spain,Cártama,62.0,Wool Overs;Alpha Industries,Men;Men,Sweaters;Outerwear & Coats,0
M,United Kingdom,Risca,59.0,KingSize,Men,Socks,0
F,Germany,Heidelberg,17.0,Alfred Dunner;Not Your Daughter's Jeans;NI9NE,Women;Women;Women,Pants & Capris;Jeans;Dresses,0
M,United States,Huntersville,55.0,Allegra K;Champion;Wigwam;Canada Goose,Men;Men;Men;Men,Pants;Tops & Tees;Active;Outerwear & Coats,0
F,Brasil,Uruguaiana,51.0,Lingerie,Women,Intimates,0
M,China,Jiaxing,55.0,Clever;C-IN2,Men;Men,Underwear;Underwear,0
M,Germany,Norderstedt,14.0,RIOT;TUMI;DC,Men;Men;Men,Tops & Tees;Accessories;Accessories,0
F,United States,Davenport,35.0,Serenada,Women,Intimates,0
F,United States,Fort Worth,20.0,Sock It To Me,Women,Plus,0
F,Japan,Tachikawa City,66.0,FineBrandShop;Anne Klein;VIP BOUTIQUE;Fresh Laundry;TopTie;Carhartt;SmartWool,Women;Women;Women;Women;Women;Women;Women,Maternity;Socks & Hosiery;Sweaters;Skirts;Dresses;Skirts;Sleep & Lounge,0
F,China,Baoding,14.0,K. Bell,Women,Plus,0
F,Spain,Algeciras,46.0,Braza;Vanity Fair,Women;Women,Intimates;Plus,0
M,China,Quanzhou,58.0,G-Star,Men,Outerwear & Coats,0
M,United States,Evanston,67.0,Lee;Orvis;Speedo;Duofold,Men;Men;Men;Men,Pants;Pants;Swim;Active,0
M,United States,Indio,49.0,Kenneth Cole,Men,Outerwear & Coats,1
M,China,Xi'an,47.0,Calvin Klein Jeans,Men,Tops & Tees,0
M,Brasil,Rio de Janeiro,31.0,MG,Men,Accessories,0
F,China,Tianjin,62.0,Allegra K;Maidenform;Playtex;LOCOMO Leggings;Shoe Hotline;SkidDERS,Women;Women;Women;Women;Women;Women,Dresses;Intimates;Intimates;Socks & Hosiery;Intimates;Socks & Hosiery,0
F,Brasil,Batatais,43.0,Outdoor Research;likemary;Shock Absorber,Women;Women;Women,Outerwear & Coats;Maternity;Active,0
M,France,Lamballe-Armor,63.0,Sock It To Me,Men,Socks,1
M,United States,Encinitas,28.0,Concitor;Turkishtowels;Carhartt;Diesel,Men;Men;Men;Men,Pants;Sleep & Lounge;Jeans;Sleep & Lounge,1
M,Spain,Getafe,57.0,Savane;PUMA,Men;Men,Shorts;Socks,0
F,China,Wuhan,36.0,SEX NIGHT;Alfred Dunner,Women;Women,Intimates;Pants & Capris,0
F,South Korea,Busan,63.0,2b by bebe;Allegra K,Women;Women,Skirts;Shorts,0
F,China,Changzhou,43.0,Life Is Good;FineBrandShop,Women;Women,Fashion Hoodies & Sweatshirts;Active,0
F,United States,Suitland-Silver Hill,53.0,Kasper;Prom21,Women;Women,Clothing Sets;Intimates,0
M,South Korea,Daegu Metropolitan City,24.0,Hanro,Men,Sleep & Lounge,0
M,Japan,Tokyo,28.0,Modena,Men,Tops & Tees,0
F,France,Lure,37.0,eVogues Apparel,Women,Dresses,0
M,China,Shanghai,45.0,Mountain Khakis;Kenneth Cole;PajamaCity;Cubavera;Intimo,Men;Men;Men;Men;Men,Shorts;Sweaters;Sleep & Lounge;Pants;Socks,1
M,Brasil,Itabaiana,51.0,John Sievers;Mavi;Lucky Brand,Men;Men;Men,Swim;Jeans;Jeans,0
F,United States,Southgate,40.0,Jezebel,Women,Intimates,0
F,United States,Pine Hills,46.0,Tiger Milly;Minus33 Merino Wool;Miss Me;Of the Moment,Women;Women;Women;Women,Dresses;Active;Jeans;Sleep & Lounge,0
M,China,Shanghai,43.0,KingSize;Jerzees,Men;Men,Active;Active,0
M,Brasil,São Caetano do Sul,27.0,Lee,Men,Jeans,0
M,Brasil,São Luís,33.0,Dockers;Intymen,Men;Men,Accessories;Underwear,0
M,South Korea,Seoul,43.0,Stance;Reef;Speedo;Kenneth Cole REACTION,Men;Men;Men;Men,Socks;Swim;Active;Accessories,0
F,United States,Wilkes-Barre,64.0,Roxy,Women,Swim,0
F,Germany,Wesel,35.0,MANGO,Women,Leggings,0
F,China,Haikou,58.0,Twisted Heart;Motherhood Maternity,Women;Women,Fashion Hoodies & Sweatshirts;Maternity,0
F,Australia,Lavington,24.0,Capelli New York,Women,Leggings,0
F,South Korea,Bucheon City,33.0,Eddie Bauer;DreamSacks;Allegra K;MommyMilkÂ®,Women;Women;Women;Women,Sweaters;Sleep & Lounge;Dresses;Maternity,0
M,China,Shenzhen,63.0,Woolrich;Tommy Hilfiger;Haggar,Men;Men;Men,Sweaters;Outerwear & Coats;Shorts,0
M,China,Beijing,43.0,Hurley,Men,Fashion Hoodies & Sweatshirts,0
M,Belgium,Antwerp,39.0,Allegra K;N2N;Quiksilver;SmartWool,Men;Men;Men;Men,Suits & Sport Coats;Sleep & Lounge;Shorts;Active,1
M,Spain,Sevilla,69.0,Tommy Hilfiger;Fox Racing,Men;Men,Underwear;Accessories,0
M,Spain,Torrent,61.0,Fame Fabrics;Hatley,Men;Men,Suits & Sport Coats;Underwear,0
M,Australia,Sydney,65.0,Ralph Lauren,Men,Shorts,0
M,Germany,Hamm,29.0,Wigwam,Men,Active,1
F,China,Changchun,29.0,Hurley,Women,Shorts,0
F,China,Dongguan,34.0,A Pea in the Pod;G-Star;Sock It To Me;Motherhood Maternity,Women;Women;Women;Women,Maternity;Jeans;Socks & Hosiery;Maternity,0
M,United States,Tracy,36.0,Mountain Khakis,Men,Pants,0
F,China,Shanghai,13.0,Capelli New York,Women,Socks & Hosiery,0
F,United States,Phoenix,22.0,Fruit of the Loom,Women,Intimates,0
F,China,Foshan,22.0,SK Hat shop;Vince Camuto,Women;Women,Leggings;Blazers & Jackets,0
F,France,Saint-Aubin-d'Écrosville,67.0,LabelShopper,Women,Blazers & Jackets,0
M,Brasil,Macapá,26.0,KingSize;Guide Gear,Men;Men,Active;Outerwear & Coats,0
F,Brasil,Goiânia,52.0,Exquisite Form;Hard Tail,Women;Women,Intimates;Active,0
M,United States,Ypsilanti Charter Township,42.0,O'Neill;Fun Boxers,Men;Men,Shorts;Sleep & Lounge,0
M,Australia,Forbes,29.0,Minus33 Merino Wool;C-IN2,Men;Men,Jeans;Active,0
M,China,Dongguan,33.0,Generra;Billabong;prAna;Perry Ellis,Men;Men;Men;Men,Sweaters;Tops & Tees;Active;Shorts,0
M,Brasil,Parauapebas,37.0,Burton,Men,Fashion Hoodies & Sweatshirts,0
M,Japan,Machida City,60.0,John Sievers,Men,Underwear,1
M,China,Zhuzhou,65.0,Hot Chillys;Icebreaker;Volcom,Men;Men;Men,Socks;Tops & Tees;Tops & Tees,0
F,France,Mandelieu-la-Napoule,27.0,Roxy;Eliza J;Luxury Divas;Eddie Bauer,Women;Women;Women;Women,Swim;Dresses;Leggings;Sweaters,0
F,United States,Olympia,63.0,Ray-Ban,Women,Accessories,0
F,China,Suzhou,42.0,True Religion;True Religion;Jones New York;Warm Things;Eddie Bauer;Jones New York,Women;Women;Women;Women;Women;Women,Jeans;Jeans;Blazers & Jackets;Sleep & Lounge;Sweaters;Dresses,0
M,China,Xi'an,33.0,U.S. Polo Assn.;Enro,Men;Men,Tops & Tees;Tops & Tees,0
F,United States,Lawrenceville,49.0,Moving Comfort,Women,Plus,1
F,China,Beijing,65.0,Christopher Kelenc,Women,Accessories,0
F,United Kingdom,Exeter,64.0,Besame;Luxury Divas;VIPARO,Women;Women;Women,Intimates;Leggings;Shorts,0
M,China,Nantong,45.0,Burnside;Hatley;Mad Engine,Men;Men;Men,Fashion Hoodies & Sweatshirts;Underwear;Fashion Hoodies & Sweatshirts,0
F,China,Zhengzhou,15.0,Laura;Fruit of the Loom,Women;Women,Intimates;Intimates,0
M,United States,Tamarac,65.0,Champion;Haggar;Levi's,Men;Men;Men,Active;Pants;Outerwear & Coats,0
F,United Kingdom,Holmfirth,57.0,Calida,Women,Intimates,0
F,China,Shenzhen,18.0,Jessica Howard;Motherhood Maternity,Women;Women,Dresses;Maternity,1
M,United States,Evansville,60.0,Andrew Marc,Men,Outerwear & Coats,0
F,China,Shan Tou,35.0,Eddie Bauer,Women,Tops & Tees,0
M,United States,Saint Paul,24.0,Speedo;Ames;NA;Carhartt,Men;Men;Men;Men,Swim;Socks;Tops & Tees;Tops & Tees,1
F,China,Baotou,69.0,Yelete;The Magic Scarf Company;Woolrich,Women;Women;Women,Socks & Hosiery;Skirts;Outerwear & Coats,0
F,China,Shanghai,19.0,Nvie Designs,Women,Sleep & Lounge,0
F,China,Beijing,66.0,Steve Madden;Ripe Maternity,Women;Women,Socks & Hosiery;Maternity,0
M,Brasil,Curitiba,34.0,Speedo,Men,Underwear,0
M,China,Shanghai,47.0,Swill,Men,Fashion Hoodies & Sweatshirts,0
M,China,Ganzhou,35.0,Regency New York;Mountain Khakis,Men;Men,Sleep & Lounge;Shorts,0
M,China,Weinan,66.0,Key Industries;Element;Hanro,Men;Men;Men,Jeans;Sweaters;Sleep & Lounge,0
M,Belgium,Sint-Jans-Molenbeek,16.0,Cardi International,Men,Suits & Sport Coats,1
M,China,Suzhou,55.0,SmartWool;RVCA;The Little Alpaca's House,Men;Men;Men,Socks;Fashion Hoodies & Sweatshirts;Sweaters,0
F,China,Nanjing,17.0,Larry Levine;Foot Traffic,Women;Women,Outerwear & Coats;Plus,0
F,South Korea,Bucheon City,45.0,Jones New York,Women,Sweaters,0
F,China,Shenzhen,47.0,Oakley;Hello Kitty,Women;Women,Accessories;Intimates,0
M,Belgium,Vilvoorde,27.0,UltraClub;Ramonti;Fred Perry,Men;Men;Men,Fashion Hoodies & Sweatshirts;Outerwear & Coats;Tops & Tees,0
M,Germany,Leverkusen,23.0,Ralph Lauren,Men,Sweaters,0
F,China,Guiyang,51.0,2b by bebe;Kuhl,Women;Women,Dresses;Outerwear & Coats,0
M,Brasil,Salvador,64.0,Allegra K;Carolina;Calvin Klein,Men;Men;Men,Pants;Socks;Underwear,0
F,Brasil,Praia Grande,30.0,Fullness,Women,Intimates,0
F,United States,Grand Junction,29.0,Lee,Women,Pants & Capris,0
F,China,Haikou,29.0,OURSURE.COM,Women,Maternity,0
F,China,Changzhou,22.0,M.Mac;Weber's Leather,Women;Women,Clothing Sets;Intimates,0
M,United States,West Jordan,56.0,GRUNDENS;TRUKFIT,Men;Men,Outerwear & Coats;Fashion Hoodies & Sweatshirts,0
F,United States,Muscatine,52.0,Thorlo;Allegra K,Women;Women,Socks & Hosiery;Blazers & Jackets,0
F,China,Shiyan,33.0,Lauren Kiyomi,Women,Maternity,0
M,China,Hangzhou,55.0,Moods of Norway;New Balance,Men;Men,Sweaters;Underwear,1
F,China,Chengdu,20.0,Anna-Kaci;Allegra K;Trina Turk,Women;Women;Women,Leggings;Blazers & Jackets;Blazers & Jackets,0
F,China,Bayannre,27.0,Velrose,Women,Intimates,0
F,Brasil,Nova Odessa,33.0,Dapper World;Bella;Alki'i;Wrangler,Women;Women;Women;Women,Leggings;Active;Dresses;Jeans,0
M,United States,Tamiami,29.0,Quiksilver;Harbor Bay;WeekenderÂ®,Men;Men;Men,Shorts;Underwear;Shorts,0
M,China,Shanghai,24.0,Ray-Ban,Men,Accessories,0
F,China,Chengdu,40.0,Hello Kitty,Women,Swim,0
M,United States,Mesa,20.0,Rodd & Gunn,Men,Sweaters,0
M,China,Shijiazhuang,63.0,Speedo,Men,Swim,0
M,France,Paris,14.0,Overland Sheepskin Co;Columbia,Men;Men,Outerwear & Coats;Outerwear & Coats,1
F,France,Bourges,12.0,So-So Happy;Three Dots,Women;Women,Fashion Hoodies & Sweatshirts;Tops & Tees,0
F,Germany,Frankfurt am Main,30.0,Halston Heritage;CoreyLynnCalter;Kate Spade,Women;Women;Women,Sweaters;Skirts;Accessories,0
M,United States,Dallas,39.0,Skechers;Rounderbum,Men;Men,Socks;Underwear,0
F,Brasil,Macapá,16.0,American Apparel,Women,Shorts,1
F,Japan,Tokyo,43.0,Carhartt,Women,Outerwear & Coats,0
F,Spain,Madrid,33.0,Vanity Fair,Women,Intimates,0
M,China,Beijing,51.0,Columbia;Pacific Legend;Carhartt;Calvin Klein;Drymax Socks;G-Star,Men;Men;Men;Men;Men;Men,Tops & Tees;Tops & Tees;Accessories;Sweaters;Socks;Pants,0
M,China,Yili Kazakh Autonomous Prefecture,36.0,NEFF;Hanes;Columbia,Men;Men;Men,Accessories;Socks;Outerwear & Coats,0
F,South Korea,Siheung City,36.0,Columbia;Bristols 6;2b by bebe,Women;Women;Women,Outerwear & Coats;Intimates;Outerwear & Coats,0
M,China,NanNing,67.0,Dockers;Rainbow;Wrangler,Men;Men;Men,Accessories;Swim;Jeans,0
F,Brasil,Santa Helena,47.0,2XU;Hot from Hollywood;eVogues Apparel;Maidenform,Women;Women;Women;Women,Active;Dresses;Skirts;Intimates,0
M,Belgium,Watermael-Boitsfort,67.0,Columbia,Men,Tops & Tees,0
M,China,Jinzhou,19.0,Callaway,Men,Shorts,0
F,China,Nanyang,50.0,Besame,Women,Intimates,0
M,United States,Sacramento,36.0,Michael Kors;Calvin Klein,Men;Men,Outerwear & Coats;Sleep & Lounge,0
F,United States,Brookhaven,69.0,Famous Stars and Straps;Be Wicked;Body Wrap,Women;Women;Women,Fashion Hoodies & Sweatshirts;Intimates;Intimates,0
M,China,Beijing,33.0,Rusty;180s;Sheer Delights,Men;Men;Men,Swim;Accessories;Accessories,0
M,China,Xiamen,20.0,G-Star,Men,Pants,0
M,United States,Kentwood,33.0,Dosh;ZOO YORK,Men;Men,Accessories;Fashion Hoodies & Sweatshirts,0
M,United States,Bethlehem,67.0,Levi's,Men,Jeans,0
F,Australia,Melbourne,61.0,Patty,Women,Tops & Tees,0
F,China,Huizhou,25.0,Speedo,Women,Swim,0
F,China,Linyi,29.0,Vanity Fair,Women,Intimates,0
M,China,Huizhou,20.0,RVCA,Men,Swim,0
F,France,Lyon,14.0,Sanctuary;Hard Tail;BCBGeneration;Lucky Brand,Women;Women;Women;Women,Shorts;Pants & Capris;Sweaters;Jeans,0
M,United States,Corpus Christi,70.0,Tommy Hilfiger;Comfort Zone;Key Industries,Men;Men;Men,Suits & Sport Coats;Sleep & Lounge;Jeans,0
F,China,Shanwei,56.0,Aqua;Mermaid Maternity;Under Moments;Xfy;Tahari,Women;Women;Women;Women;Women,Sweaters;Maternity;Intimates;Sweaters;Suits,0
F,China,Xiangxi Tujia Miao Autonomous Prefecture,29.0,Lee,Women,Jeans,0
F,Brasil,Salvador,59.0,Levi's;Allegra K;Levi's;Jezebel;Luxury Divas,Women;Women;Women;Women;Women,Jeans;Shorts;Jeans;Intimates;Leggings,0
F,Australia,Great Sandy Strait,27.0,Stitch's,Women,Shorts,0
M,China,Linxia Hui Autonomous Prefecture,40.0,American Apparel;Gold Toe;Calvin Klein;LabelShopper,Men;Men;Men;Men,Pants;Socks;Suits & Sport Coats;Jeans,1
M,South Korea,Asan City,35.0,Skedouche,Men,Sweaters,1
M,China,Baoding,46.0,Reef,Men,Swim,0
F,France,Surgères,13.0,Minus33 Merino Wool,Women,Sleep & Lounge,0
F,South Korea,Seongnam City,23.0,Oakley,Women,Plus,0
M,Brasil,Jaguaquara,48.0,Jet Lag;Saucony;The North Face;Wool Overs,Men;Men;Men;Men,Shorts;Active;Outerwear & Coats;Sweaters,0
F,China,Tianjin,19.0,Tart;Ray-Ban,Women;Women,Leggings;Accessories,0
F,France,Colomiers,64.0,Drawstrings,Women,Intimates,0
F,China,Haikou,16.0,Joe's Jeans;Blue Star Inc.;Hot from Hollywood,Women;Women;Women,Jeans;Tops & Tees;Dresses,0
M,China,Jinzhou,26.0,Dickies,Men,Pants,1
F,China,Chengdu,22.0,Neon Buddha;Ritchie Swimwear;DPC/Scalar;American Apparel;Mopas,Women;Women;Women;Women;Women,Pants & Capris;Swim;Plus;Shorts;Socks & Hosiery,0
M,France,Tarbes,45.0,RVCA;Eddie Bauer,Men;Men,Outerwear & Coats;Tops & Tees,0
M,United States,Kearny,15.0,Icebreaker,Men,Sweaters,0
F,South Korea,Incheon Metropolitan City,66.0,Japanese Weekend;Commando;LookbookStore;Woman Within,Women;Women;Women;Women,Maternity;Intimates;Skirts;Jeans,0
M,China,Zhoukou,51.0,Fred Perry,Men,Fashion Hoodies & Sweatshirts,0
M,South Korea,Seoul,24.0,Michael Kors,Men,Outerwear & Coats,0
M,United States,Apopka,18.0,Fisherman;Caravelli,Men;Men,Sweaters;Suits & Sport Coats,0
F,France,Paris,31.0,Love Squared,Women,Tops & Tees,0
F,China,Foshan,15.0,Corset Story,Women,Intimates,0
M,United States,Jacksonville,49.0,Exotic India;YAGO,Men;Men,Sleep & Lounge;Fashion Hoodies & Sweatshirts,1
M,China,Yanbian Korean Autonomous Prefecture,22.0,Quiksilver,Men,Swim,0
M,United States,Rio Rancho,14.0,DFDesigns;Trafalgar,Men;Men,Sleep & Lounge;Accessories,0
F,Brasil,Contagem,31.0,BH Medwear,Women,Socks & Hosiery,0
F,Brasil,Paço do Lumiar,48.0,Tommy Hilfiger,Women,Sleep & Lounge,0
M,United States,Albuquerque,35.0,NA;AG Adriano Goldschmied;Original Penguin;Majestic International;Hatley,Men;Men;Men;Men;Men,Jeans;Jeans;Shorts;Sleep & Lounge;Underwear,1
F,United States,Tifton,27.0,A Pea in the Pod;Nine West,Women;Women,Maternity;Dresses,0
M,Spain,Sant Maure,45.0,Gold Toe,Men,Socks,0
M,South Korea,Cheongju City,37.0,Enjoi;Diesel,Men;Men,Fashion Hoodies & Sweatshirts;Underwear,0
F,France,Aubière,19.0,The Cat's Pajamas;Speedo,Women;Women,Sleep & Lounge;Swim,0
F,Spain,Madrid,39.0,Carraig Donn;Hot from Hollywood;STY;Hanro;Selena Gomez,Women;Women;Women;Women;Women,Sweaters;Swim;Skirts;Intimates;Tops & Tees,1
M,Brasil,Esperantina,39.0,Fox;Calvin Klein;Geoffrey Beene;Perry Ellis,Men;Men;Men;Men,Fashion Hoodies & Sweatshirts;Sweaters;Sweaters;Shorts,0
M,China,Zhanjiang,68.0,Dickies,Men,Shorts,0
M,Germany,Pfaffenhofen an der Ilm,62.0,Lee;Lucky Brand,Men;Men,Shorts;Jeans,0
F,United Kingdom,London,69.0,Cashmere Boutique;Pendleton,Women;Women,Accessories;Skirts,0
F,United States,Nashville,62.0,Swim 365,Women,Swim,0
M,China,Taizhou,58.0,Wolverine,Men,Active,0
M,China,Dongguan,36.0,Hanes,Men,Underwear,0
F,United States,Sterling Heights,17.0,Cashmere Pashmina Group,Women,Accessories,0
M,United States,Berea,65.0,Paul Fredrick;Allegra K;Gary Majdell Sport;Volcom;Ed Hardy;Tommy Hilfiger,Men;Men;Men;Men;Men;Men,Sweaters;Pants;Swim;Fashion Hoodies & Sweatshirts;Underwear;Outerwear & Coats,1
M,China,Hengyang,36.0,Perry Ellis;Calvin Klein,Men;Men,Outerwear & Coats;Sweaters,0
F,France,Saint-Romain-en-Jarez,20.0,The North Face,Women,Outerwear & Coats,0
F,United States,Paine Field-Lake Stickney,63.0,Slim Me,Women,Intimates,0
M,China,NanNing,40.0,Calvin Klein,Men,Suits & Sport Coats,0
F,France,Saint-Herblain,67.0,Anna-Kaci;VIVILLI;Sports Katz;Allegra K,Women;Women;Women;Women,Jumpsuits & Rompers;Intimates;Active;Shorts,0
F,France,Andrésy,54.0,Tiana B,Women,Dresses,0
M,Germany,Berlin,43.0,Cianni,Men,Suits & Sport Coats,0
F,United States,New York,12.0,High Style;Playtex;Diesel;Allegra K;Chaus;maxandcleo,Women;Women;Women;Women;Women;Women,Tops & Tees;Intimates;Jeans;Fashion Hoodies & Sweatshirts;Pants & Capris;Dresses,0
M,United States,O'Fallon,20.0,Tommy Hilfiger;TopTie;Grenade,Men;Men;Men,Tops & Tees;Accessories;Fashion Hoodies & Sweatshirts,0
F,France,La Madeleine,49.0,HOBO;Motherhood Maternity,Women;Women,Plus;Maternity,0
M,United States,Jacksonville,15.0,Tommy Hilfiger;Lacoste,Men;Men,Sweaters;Fashion Hoodies & Sweatshirts,0
M,United States,Porterville,65.0,Volcom;Biography Wear,Men;Men,Jeans;Outerwear & Coats,1
F,China,Shanghai,49.0,Jones New York;Slim N Lift;KUT from the Kloth;Marcoliani Milano,Women;Women;Women;Women,Skirts;Intimates;Jeans;Socks & Hosiery,0
F,Germany,Brühl,38.0,TEXTILE Elizabeth and James;Hot from Hollywood;Coupe Collection,Women;Women;Women,Jeans;Dresses;Leggings,1
F,China,Hengshui,26.0,Coral Bay,Women,Shorts,0
M,China,Yunfu,30.0,Kenneth Cole REACTION,Men,Pants,0
M,China,Hefei,67.0,Rockport;Ecosox;Metal Mulisha,Men;Men;Men,Socks;Socks;Shorts,0
F,Spain,Les Salades,36.0,SmartWool,Women,Plus,0
M,United States,Vancouver,19.0,Speedo,Men,Swim,0
F,Germany,Hamburg,15.0,Roxy,Women,Swim,0
M,Brasil,Inhambupe,42.0,Nike,Men,Active,0
F,Brasil,Arujá,33.0,Volcom,Women,Fashion Hoodies & Sweatshirts,0
F,United States,El Paso,68.0,Patty,Women,Tops & Tees,0
F,Brasil,São Lourenço do Sul,66.0,Toezies;Lodis;Maternal America;Rafaella,Women;Women;Women;Women,Active;Plus;Maternity;Pants & Capris,0
M,France,Haguenau,49.0,NEFF,Men,Fashion Hoodies & Sweatshirts,0
M,Brasil,Cotia,64.0,AG Adriano Goldschmied,Men,Jeans,0
M,China,Yulin,51.0,Tommy Hilfiger;Gold Toe;Players;2(x)ist;HodoHome Loungewear,Men;Men;Men;Men;Men,Swim;Socks;Underwear;Underwear;Sleep & Lounge,1
F,South Korea,Yongin City,13.0,Anna-Kaci,Women,Skirts,0
F,South Korea,Seoul,44.0,adidas;Under Armour;Allegra K;Glamourmom,Women;Women;Women;Women,Active;Fashion Hoodies & Sweatshirts;Tops & Tees;Maternity,0
F,China,Maoming,19.0,Allegra K;Girls4Sport,Women;Women,Fashion Hoodies & Sweatshirts;Swim,0
F,United Kingdom,Chadderton,12.0,YogaColors,Women,Tops & Tees,1
M,Brasil,Ipatinga,15.0,Tru-Spec,Men,Pants,0
F,Japan,Ginowan City,66.0,HUE;HUE,Women;Women,Sleep & Lounge;Socks & Hosiery,0
F,Brasil,Santa Inês,70.0,Eddie Bauer,Women,Sweaters,0
M,Germany,Porta Westfalica,64.0,Lee;Private Label,Men;Men,Jeans;Underwear,0
M,United States,Lilburn,55.0,Key Industries,Men,Tops & Tees,0
F,China,Wuhan,29.0,See Thru Soul,Women,Shorts,0
F,China,Dongguan,22.0,Hanes,Women,Intimates,0
F,China,Dongguan,34.0,Orvis,Women,Skirts,0
F,China,Shanghai,44.0,Ibex;Lee,Women;Women,Sweaters;Shorts,0
F,United States,Chino,18.0,French Connection,Women,Dresses,0
M,Brasil,Vassouras,33.0,O'Neill;7 For All Mankind;Tommy Bahama,Men;Men;Men,Swim;Jeans;Underwear,1
M,United Kingdom,Aberdeen,63.0,Wrangler;FEA,Men;Men,Pants;Tops & Tees,0
F,United Kingdom,Maidenhead,18.0,ililily;VIVILLI;HUE,Women;Women;Women,Leggings;Intimates;Sleep & Lounge,0
M,United Kingdom,Worcester,46.0,HUGO BOSS,Men,Sleep & Lounge,0
M,United States,Los Angeles,67.0,Harriton;The Pajamagram Company,Men;Men,Tops & Tees;Sleep & Lounge,0
